company_name,company_link
"ZB, National Association",https://www.zionsbank.com/
Zions Bancorporation,http://www.zionsbancorp.com/
"Morgan Stanley Private Bank, National Association",https://www.morganstanley.com/
"American Express Bank, FSB",https://www.americanexpress.com/
UBS Bank USA,https://www.ubs.com/
SVB Financial Group,https://www.svb.com/
Silicon Valley Bank,https://www.svb.com/
CIT Group Inc.,https://www.cit.com/
Comerica Incorporated,https://www.comerica.com/
"New York Community Bancorp, Inc.",https://www.mynycb.com/
E*TRADE Bank,https://us.etrade.com/
Discover Bank,https://www.discover.com/
City National Bank,https://www.cnb.com/
New York Community Bank,https://www.mynycb.com/
BMO Financial Corp.,https://www.bmo.com/
USAA Federal Savings Bank,http://www.usaa.com/
"ETB Holdings, Inc.",http://www.bloomberg.com/
"People's United Financial, Inc.",https://www.peoples.com/
"Commerce Bank, National Association",https://www.commercebank.com/
"Popular, Inc.",https://www.popular.com/
Deutsche Bank Trust Company Americas,https://www.db.com/
"People's United Bank, National Association",https://www.peoples.com/
Signature Bank,https://www.signaturebank.bank/
"Capital One Bank (USA), National Association",https://www.capitalone.com/
"Citizens Bank, National Association",https://www.citizensbank.com/
First Horizon National Corporation,http://www.firsthorizon.com/
"First Tennessee Bank, National Association",https://www.firsttennessee.com/
"CIT Bank, National Association",https://www.bankoncit.com/
Mizuho Americas LLC,https://www.mizuho-fg.com/
State Employees' Credit Union,https://www.ncsecu.org/
CIBC Bancorp USA Inc.,https://us.cibc.com/
"East West Bancorp, Inc.",http://www.eastwestbank.com/
East West Bank,http://www.eastwestbank.com/
Citizens Bank of Pennsylvania,https://www.citizensbank.com/
Banco Popular de Puerto Rico,https://www.popular.com/
"First Citizens BancShares, Inc.",https://www.firstcitizens.com/
"TIAA, FSB",https://www.tiaa.org/
BOK Financial Corporation,https://en.wikipedia.org/
"BOKF, National Association",https://www.bloomberg.com/
First-Citizens Bank & Trust Company,https://www.firstcitizens.com/
"Cullen/Frost Bankers, Inc.",https://www.frostbank.com/
F.N.B. Corporation,https://www.fnb-online.com/
Barclays Group US Inc.,https://www.bloomberg.com/
Frost Bank,https://www.frostbank.com/
Synovus Financial Corp.,https://www.synovus.com/
First National Bank of Pennsylvania,https://www.fnb-online.com/
Sterling Bancorp,http://www.sterlingbancorp.com/
Synovus Bank,https://www.synovus.com/
Sterling National Bank,https://www.snb.com/
"BankUnited, Inc.",http://ir.bankunited.com/
"BankUnited, National Association",https://www.bankunited.com/
Associated Banc-Corp,https://www.associatedbank.com/
Wintrust Financial Corporation,http://www.wintrust.com/
IBERIABANK Corporation,https://www.iberiabank.com/
IBERIABANK,https://www.iberiabank.com/
"Webster Bank, National Association",https://public.websteronline.com/
Umpqua Holdings Corporation,https://www.umpquabank.com/
"TIAA FSB Holdings, Inc.",http://www.tiaabank.com/
Webster Financial Corporation,https://public.websteronline.com/
"Investors Bancorp, Inc.",https://www.myinvestorsbank.com/
Umpqua Bank,https://www.umpquabank.com/
CIBC Bank USA,https://us.cibc.com/
"Texas Capital Bancshares, Inc.",https://www.texascapitalbank.com/
"Texas Capital Bank, National Association",https://www.texascapitalbank.com/
PacWest Bancorp,http://www.pacwestbancorp.com/
"Commerce Bancshares, Inc.",https://www.commercebank.com/
Pacific Western Bank,https://www.pacificwesternbank.com/
"CBI-Kansas, Inc.",https://www.bloomberg.com/
Commerce Bank,https://banking.commercebank.com/
Valley National Bancorp,https://www.valleynationalbank.com/
TCF National Bank,https://www.tcfbank.com/
Valley National Bank,https://www.valleynationalbank.com/
Investors Bank,https://www.myinvestorsbank.com/
"TD Bank USA, National Association",https://www.tdbank.com/
"Prosperity Bancshares, Inc.",https://www.prosperitybankusa.com/
Pentagon Federal Credit Union,https://www.penfed.org/
Prosperity Bank,https://www.prosperitybankusa.com/
"Pinnacle Financial Partners, Inc.",https://www.pnfp.com/
IMB HoldCo LLC,https://www.bloomberg.com/
TCF Financial Corporation,https://www.tcfbank.com/
"Raymond James Bank, National Association",http://www.raymondjamesbank.com/
"UMB Bank, National Association",https://www.umb.com/
Sallie Mae Bank,https://www.salliemae.com/
First Hawaiian Bank,https://www.fhb.com/
UMB Financial Corporation,https://www.umb.com/
"First Hawaiian, Inc.",http://ir.fhb.com/
Western Alliance Bank,https://www.westernalliancebancorporation.com/
"First National of Nebraska, Inc.",http://www.fnni.com/
First National Bank of Omaha,https://www.firstnational.com/
"MB Financial, Inc.",https://www.mbfinancial.com/
Western Alliance Bancorporation,https://www.westernalliancebancorporation.com/
"MB Financial Bank, National Association",https://www.mbfinancial.com/
Bank of the Ozarks,https://www.ozk.com/
Fulton Financial Corporation,http://www.fult.com/
Chemical Financial Corporation,https://en.wikipedia.org/
"Bank of America California, National Association",https://www.bankofamerica.com/
Chemical Bank,https://www.chemicalbank.com/
"United Bankshares, Inc.",https://www.ubsi-inc.com/
FirstBank Holding Company,https://www.efirstbank.com/
United Bank,https://www.bankwithunited.com/
Boeing Employees Credit Union,https://www.becu.org/
Old National Bancorp,https://www.oldnational.com/
"Flagstar Bancorp, Inc.",https://www.flagstar.com/
Arvest Bank,https://www.arvest.com/
"Arvest Holdings, Inc.",http://www.bloomberg.com/
"Arvest Bank Group, Inc.",https://www.arvest.com/
Bank of Hawaii,https://www.boh.com/
Cathay Bank,https://www.cathaybank.com/
Cathay General Bancorp,https://www.cathaybank.com/
BancorpSouth Bank,https://www.bancorpsouth.com/
"Utrecht-America Holdings, Inc.",https://www.bloomberg.com/
FirstBank,https://www.efirstbank.com/
"Flagstar Bank, FSB",https://www.flagstar.com/
"Washington Federal, National Association",https://www.washingtonfederal.com/
Midland Financial Co.,https://www.midfirst.com/
MidFirst Bank,https://www.midfirst.com/
"BancorpSouth, Inc.",https://www.bancorpsouth.com/
South State Corporation,https://www.southstatebank.com/
"Home BancShares, Inc.",https://www.homebancshares.com/
Centennial Bank,https://www.my100bank.com/
South State Bank,https://www.southstatebank.com/
Bank of Hope,https://www.bankofhope.com/
"Hope Bancorp, Inc.",http://www.ir-hopebancorp.com/
SchoolsFirst Federal Credit Union,https://www.schoolsfirstfcu.org/
"First Midwest Bancorp, Inc.",https://www.firstmidwest.com/
"Rabobank, National Association",https://www.rabobankamerica.com/
Bank of Hawaii Corporation,https://www.boh.com/
"Washington Federal, Inc.",https://www.washingtonfederal.com/
"Third Federal Savings and Loan Association of Cleveland, MHC",https://www.thirdfederal.com/
Third Federal Savings and Loan Association of Cleveland (MHC),https://www.thirdfederal.com/
TFS Financial Corporation (MHC),http://ir.thirdfederal.com/
Trustmark Corporation,https://www.trustmark.com/
Trustmark National Bank,https://www.trustmark.com/
Hilltop Holdings Inc.,https://www.hilltop-holdings.com/
First Midwest Bank,https://www.firstmidwest.com/
Simmons First National Corporation,http://ir.simmonsbank.com/
"State Farm Bank, FSB",https://www.statefarm.com/
Apple Bank for Savings,http://www.marcus.com/
"Columbia Banking System, Inc.",https://www.columbiabank.com/
"Apple Financial Holdings, Inc.",https://www.bloomberg.com/
Columbia State Bank,https://www.columbiabank.com/
"Central Bancompany, Inc.",https://www.centralbank.net/
First BanCorp.,https://localfirstbank.com/
"First Interstate BancSystem, Inc.",https://www.firstinterstatebank.com/
First Interstate Bank,https://www.firstinterstatebank.com/
Bremer Financial Corporation,https://www.bremer.com/
"United Community Banks, Inc.",https://www.ucbi.com/
FirstBank Puerto Rico,http://www.1firstbank.com/
International Bancshares Corporation,https://www.ibc.com/
"Bremer Bank, National Association",https://www.bremer.com/
Great Western Bank,https://www.greatwesternbank.com/
"Great Western Bancorp, Inc.",http://ir.greatwesternbank.com/
"Berkshire Hills Bancorp, Inc.",http://ir.berkshirebank.com/
Golden 1 Credit Union,https://www.golden1.com/
Berkshire Bank,https://www.berkshirebank.com/
First Technology Federal Credit Union,https://www.firsttechfed.com/
"Fulton Bank, National Association",https://www.fultonbank.com/
Cadence Bancorporation,https://cadencebank.com/
Eastern Bank Corporation,https://www.easternbank.com/
"Cadence Bank, N.A.",https://cadencebank.com/
"Cadence Bancorp, LLC",https://www.bloomberg.com/
Eastern Bank,https://www.easternbank.com/
Stifel Bank and Trust,http://www.stifelbank.com/
Astoria Financial Corporation,https://globenewswire.com/
"Community Bank System, Inc.",http://ir.communitybanksystem.com/
"FCB Financial Holdings, Inc.",http://www.investors.floridacommunitybank.com/
"Community Bank, National Association",https://www.communitybankna.com/
"Florida Community Bank, National Association",https://www.floridacommunitybank.net/
"Pinnacle Bancorp, Inc.",https://www.pinnbank.com/
"Banc of California, Inc.",https://bancofcal.com/
"BCI Financial Group, Inc.",https://www.bloomberg.com/
"Banc of California, National Association",https://bancofcal.com/
City National Bank of Florida,https://citynationalcm.com/
BMW Bank of North America,https://www.bloomberg.com/
Provident Bank,https://www.provident.bank/
Customers Bank,https://www.customersbank.com/
"WesBanco, Inc.",https://www.wesbanco.com/
"Provident Financial Services, Inc.",https://www.provident.bank/
"Heartland Financial USA, Inc.",https://www.reuters.com/
Renasant Corporation,https://www.renasantbank.com/
Renasant Bank,https://www.renasantbank.com/
"Customers Bancorp, Inc.",https://www.customersbank.com/
"WesBanco Bank, Inc.",https://www.wesbanco.com/
Banner Corporation,https://www.bannerbank.com/
"Glacier Bancorp, Inc.",http://www.glacierbancorp.com/
PlainsCapital Bank,https://www.plainscapital.com/
Glacier Bank,https://www.glacierbank.com/
Alliant Credit Union,https://www.alliantcreditunion.org/
National Americas Holdings LLC,https://www.ffiec.gov/
Security Service Federal Credit Union,https://www.ssfcu.org/
Banner Bank,https://www.bannerbank.com/
"Northwest Bancshares, Inc.",https://www.northwest.bank/
Northwest Bank,https://www.northwest.bank/
Simmons Bank,https://simmonsbank.com/
PlainsCapital Corporation,https://www.plainscapital.com/
First Merchants Corporation,https://www.firstmerchants.com/
First Merchants Bank,https://www.firstmerchants.com/
Union Bankshares Corporation,http://investors.bankatunion.com/
"Discount Bancorp, Inc.",https://www.bloomberg.com/
Union Bank & Trust,https://www.ubt.com/
Israel Discount Bank of New York,http://www.idbny.com/
America First Federal Credit Union,https://www.americafirst.com/
"Popular North America, Inc.",https://www.popularbank.com/
NBT Bancorp Inc.,http://www.nbtbancorp.com/
"LegacyTexas Financial Group, Inc.",https://www.legacytexas.com/
Popular Bank,https://www.popularbank.com/
"NBT Bank, National Association",https://www.nbtbank.com/
Capitol Federal Savings Bank,https://capfed.com/
"Capitol Federal Financial, Inc.",https://capfed.com/
Star One Credit Union,https://www.starone.org/
BofI Federal Bank,https://www.bofifederalbank.com/
"BofI Holding, Inc.",https://www.bankofinternet.com/
First Financial Bancorp.,https://www.bankatfirst.com/
International Bank of Commerce,https://en.wikipedia.org/
Suncoast Credit Union,https://www.suncoastcreditunion.com/
Independent Bank,https://www.independentbank.com/
"Independent Bank Group, Inc.",https://www.independent-bank.com/
"Wells Fargo Bank South Central, National Association",https://www.bankrate.com/
Randolph-Brooks Federal Credit Union,https://www.rbfcu.org/
TowneBank,https://www.townebank.com/
Mercantil Bank Holding Corporation,https://www.bloomberg.com/
"NexBank Capital, Inc.",https://www.nexbank.com/
"Mercantil Bank, National Association",https://www.mercantilbank.com/
Mercantil Bank Florida Bancorp Inc.,https://www.mercantilbank.com/
LegacyTexas Bank,https://www.legacytexas.com/
"Boston Private Financial Holdings, Inc.",https://www.bostonprivate.com/
"Dollar Bank, Federal Savings Bank",https://online.dollarbank.com/
Digital Federal Credit Union,https://www.dcu.org/
CVB Financial Corp.,https://www.bloomberg.com/
Safra National Bank of New York,http://www.safra.com/
San Diego County Credit Union,https://www.sdccu.com/
Safra New York Corporation,http://www.ibanknet.com/
Boston Private Bank & Trust Company,https://www.bostonprivate.com/
Mutual of Omaha Bank,https://www.mutualofomahabank.com/
NexBank SSB,https://www.nexbank.com/
Independent Bank Corp.,https://www.independentbank.com/
Rockland Trust Company,https://www.rocklandtrust.com/
"Optum Bank, Inc.",https://www.optumbank.com/
"Pacific Premier Bancorp, Inc.",https://www.ppbi.com/
Bethpage Federal Credit Union,https://www.bethpagefcu.com/
Ameris Bank,https://www.amerisbank.com/
Ameris Bancorp,https://www.amerisbank.com/
Pacific Premier Bank,https://www.ppbi.com/
Park National Corporation,https://parknationalbank.com/
"Eagle Bancorp, Inc.",https://www.eaglebankcorp.com/
Park National Bank,https://parknationalbank.com/
EagleBank,https://www.eaglebankcorp.com/
Opus Bank,https://www.opusbank.com/
First Commonwealth Financial Corporation,https://www.fcbanking.com/
VyStar Credit Union,https://vystarcu.org/
First Busey Corporation,http://www.busey.com/
"First Financial Bankshares, Inc.",https://ffin.com/
BancFirst Corporation,https://www.bancfirst.bank/
BancFirst,https://www.bancfirst.bank/
"First Financial Bank, National Association",https://www.bankatfirst.com/
Alaska USA Federal Credit Union,https://www.alaskausa.org/
First Commonwealth Bank,https://www.fcbanking.com/
"United Financial Bancorp, Inc.",http://www.unitedfinancialinc.com/
Nationwide Bank,https://www.nationwide.co.uk/
CenterState Bank Corporation,https://www.centerstatebank.com/
Busey Bank,https://busey.com/
ServisFirst Bank,https://www.servisfirstbank.com/
Mountain America Federal Credit Union,https://www.macu.com/
"ServisFirst Bancshares, Inc.",https://www.servisfirstbank.com/
"CenterState Bank, National Association",https://www.centerstatebank.com/
"S&T Bancorp, Inc.",http://www.stbancorp.com/
Bank Leumi USA,https://www.leumiusa.com/
S&T Bank,https://www.stbank.com/
WSFS Financial Corporation,https://www.wsfsbank.com/
"Wilmington Savings Fund Society, FSB",https://www.wsfsbank.com/
"Palomar Enterprises, LLC",http://www.ibanknet.com/
"American Savings Bank, F.S.B.",https://www.asbhawaii.com/
"Brookline Bancorp, Inc.",https://www.brooklinebank.com/
Bank Leumi Le-Israel Corporation,https://www.bloomberg.com/
HomeStreet Bank,https://www.homestreet.com/
"ASB Hawaii, Inc.",https://www.asbhawaii.com/
Mizuho Bank (USA),https://www.mizuhobank.com/
"Southside Bancshares, Inc.",https://www.southside.com/
Flushing Financial Corporation,https://www.flushingbank.com/
Dime Community Bank,https://dime.com/
American Airlines Federal Credit Union,https://www.aacreditunion.org/
First United Bank and Trust Company,https://www.mybank.com/
W.T.B. Financial Corporation,http://watrust.com/
ESL Federal Credit Union,https://www.esl.org/
"Durant Bancorp, Inc.",http://www.bloomberg.com/
Washington Trust Bank,https://www.watrust.com/
"Dime Community Bancshares, Inc.",https://dime.com/
Southside Bank,https://www.southside.com/
San Francisco Company,https://www.bizjournals.com/
Tompkins Financial Corporation,https://www.tompkinsfinancial.com/
Patelco Credit Union,https://www.patelco.org/
OFG Bancorp,http://www.ofgbancorp.com/
Teachers Federal Credit Union,https://www.teachersfcu.org/
1st Source Bank,https://www.1stsource.com/
Seacoast Banking Corporation of Florida,https://www.seacoastbank.com/
Citizens Equity First Credit Union,https://www.cefcu.com/
1st Source Corporation,https://www.1stsource.com/
Emigrant Bank,https://www.emigrant.com/
Seacoast National Bank,https://www.seacoastbank.com/
Beneficial Bank,https://www.thebeneficial.com/
"Beneficial Bancorp, Inc.",http://ir.thebeneficial.com/
Columbia Bank,https://www.columbiabank.com/
"Columbia Financial, Inc. (MHC)",https://www.prnewswire.com/
New York Private Bank & Trust Corporation,https://en.wikipedia.org/
Luther Burbank Savings,https://www.lutherburbanksavings.com/
Columbia Bank MHC,https://www.columbiabankonline.com/
Luther Burbank Corporation,https://www.lutherburbanksavings.com/
"EB Acquisition Company, LLC",https://fordfundlp.com/
Central Pacific Bank,https://www.centralpacificbank.com/
Central Pacific Financial Corp.,https://www.centralpacificbank.com/
